,origin_station,destination_station,AMpeak_trips,PMpeak_trips,o_lat,o_lon,d_lat,d_lon
9847,Richmond,Tottenham Court Road,0,12,51.4632328858425,-0.30173913400666696,51.51621087007461,-0.131110438934185
9848,Roding Valley,Tottenham Court Road,18,0,51.61695644608461,0.0440262070089692,51.51621087007461,-0.131110438934185
9849,Royal Oak,Tottenham Court Road,0,22,51.5182943526052,-0.188823673616337,51.51621087007461,-0.131110438934185
9850,Ruislip Gardens,Tottenham Court Road,104,0,51.559960178137295,-0.40929411114266095,51.51621087007461,-0.131110438934185
9851,Russell Square,Tottenham Court Road,0,22,51.523013038091094,-0.12459019776958,51.51621087007461,-0.131110438934185
9852,Seven Sisters,Tottenham Court Road,224,93,51.58336215999121,-0.0724668228194505,51.51621087007461,-0.131110438934185
9853,Sloane Square,Tottenham Court Road,0,39,51.4923597642465,-0.156488857475889,51.51621087007461,-0.131110438934185
9854,Snaresbrook,Tottenham Court Road,87,13,51.5808912737665,0.0214639277817424,51.51621087007461,-0.131110438934185
9855,South Ealing,Tottenham Court Road,8,0,51.501644020742795,-0.30704024495136606,51.51621087007461,-0.131110438934185
9856,South Kensington,Tottenham Court Road,27,85,51.494071365584205,-0.17392302309209898,51.51621087007461,-0.131110438934185
9857,South Ruislip,Tottenham Court Road,39,21,51.5568903024427,-0.399115910294711,51.51621087007461,-0.131110438934185
9858,South Wimbledon,Tottenham Court Road,100,0,51.4153607099116,-0.19197454623853302,51.51621087007461,-0.131110438934185
9859,South Woodford,Tottenham Court Road,90,4,51.591552616345396,0.027943078326038998,51.51621087007461,-0.131110438934185
9860,Southfields,Tottenham Court Road,7,0,51.444883313434495,-0.20660938557051503,51.51621087007461,-0.131110438934185
9861,Southgate,Tottenham Court Road,44,10,51.63237584819041,-0.127770047251446,51.51621087007461,-0.131110438934185
9862,Southwark,Tottenham Court Road,39,63,51.5038536204048,-0.105794939570331,51.51621087007461,-0.131110438934185
9863,St. James's Park,Tottenham Court Road,16,27,51.49960979443029,-0.133878755377767,51.51621087007461,-0.131110438934185
9864,Stamford Brook,Tottenham Court Road,6,0,51.494449967762606,-0.245246309525915,51.51621087007461,-0.131110438934185
9865,Stanmore,Tottenham Court Road,7,9,51.6196734439499,-0.303099292944956,51.51621087007461,-0.131110438934185
9866,Stepney Green,Tottenham Court Road,4,110,51.5219958335811,-0.0473825233217984,51.51621087007461,-0.131110438934185
9867,Stockwell,Tottenham Court Road,166,0,51.4721592557897,-0.122846304228405,51.51621087007461,-0.131110438934185
9868,Stonebridge Park,Tottenham Court Road,3,1,51.5439865540715,-0.27540044151891496,51.51621087007461,-0.131110438934185
9869,Stratford,Tottenham Court Road,800,885,51.54169257936171,-0.00375164102765845,51.51621087007461,-0.131110438934185
9870,Sudbury Hill,Tottenham Court Road,6,0,51.5573395592764,-0.336392115131209,51.51621087007461,-0.131110438934185
9871,Swiss Cottage,Tottenham Court Road,0,17,51.5430348466642,-0.17562660443027803,51.51621087007461,-0.131110438934185
9872,Temple,Tottenham Court Road,0,16,51.5110406072706,-0.113725750277665,51.51621087007461,-0.131110438934185
9873,Theydon Bois,Tottenham Court Road,2,5,51.6725520831721,0.10289073625208199,51.51621087007461,-0.131110438934185
9874,Tooting Bec,Tottenham Court Road,73,44,51.435838064106704,-0.159700492309773,51.51621087007461,-0.131110438934185
9875,Tooting Broadway,Tottenham Court Road,227,30,51.4270491448249,-0.16868452742757,51.51621087007461,-0.131110438934185
9876,Tottenham Hale,Tottenham Court Road,14,7,51.587997778177204,-0.0601878226919314,51.51621087007461,-0.131110438934185
9877,Tower Hill,Tottenham Court Road,112,140,51.5103942732372,-0.0767011984581268,51.51621087007461,-0.131110438934185
9878,Tufnell Park,Tottenham Court Road,143,58,51.556440797934705,-0.137742175150487,51.51621087007461,-0.131110438934185
9879,Turnham Green,Tottenham Court Road,8,18,51.495181941248596,-0.25452456805284,51.51621087007461,-0.131110438934185
9880,Turnpike Lane,Tottenham Court Road,11,4,51.59035813391561,-0.102805041186646,51.51621087007461,-0.131110438934185
9881,Upminster,Tottenham Court Road,3,0,51.5587633566288,0.251400801076897,51.51621087007461,-0.131110438934185
9882,Upminster Bridge,Tottenham Court Road,3,0,51.5577188010339,0.23454188868617798,51.51621087007461,-0.131110438934185
9883,Upney,Tottenham Court Road,2,0,51.538405647702,0.10153174405096499,51.51621087007461,-0.131110438934185
9884,Upton Park,Tottenham Court Road,115,112,51.5366282006416,0.0345418396504738,51.51621087007461,-0.131110438934185
9885,Uxbridge,Tottenham Court Road,31,14,51.5464545066041,-0.477101559701882,51.51621087007461,-0.131110438934185
9886,Vauxhall,Tottenham Court Road,103,18,51.485735801715705,-0.123829952856406,51.51621087007461,-0.131110438934185
9887,Victoria,Tottenham Court Road,299,189,51.4964239527317,-0.143920706325316,51.51621087007461,-0.131110438934185
9888,Walthamstow Central,Tottenham Court Road,55,9,51.5830181133671,-0.0199405450269344,51.51621087007461,-0.131110438934185
9889,Wanstead,Tottenham Court Road,47,6,51.5749021498173,0.0287604723850641,51.51621087007461,-0.131110438934185
9890,Warren Street,Tottenham Court Road,29,156,51.5245799886272,-0.138278331644798,51.51621087007461,-0.131110438934185
9891,Warwick Avenue,Tottenham Court Road,2,0,51.523104435131906,-0.18295329305572,51.51621087007461,-0.131110438934185
9892,Waterloo,Tottenham Court Road,2606,497,51.5031466396974,-0.113259251998453,51.51621087007461,-0.131110438934185
9893,Wembley Central,Tottenham Court Road,3,0,51.55186478030271,-0.296392327030991,51.51621087007461,-0.131110438934185
9894,Wembley Park,Tottenham Court Road,52,0,51.5633224581255,-0.27924255264977305,51.51621087007461,-0.131110438934185
9895,West Acton,Tottenham Court Road,48,0,51.517770150265896,-0.28065717548937,51.51621087007461,-0.131110438934185
9896,West Finchley,Tottenham Court Road,82,0,51.6092627277839,-0.188917109550708,51.51621087007461,-0.131110438934185
9897,West Ham,Tottenham Court Road,18,0,51.528525519359896,0.00531739383062769,51.51621087007461,-0.131110438934185
9898,West Hampstead,Tottenham Court Road,196,69,51.54747433305079,-0.19112658556357198,51.51621087007461,-0.131110438934185
9899,West Kensington,Tottenham Court Road,0,24,51.490109362443704,-0.20620369468782102,51.51621087007461,-0.131110438934185
9900,West Ruislip,Tottenham Court Road,22,2,51.569587871370295,-0.43786014555668706,51.51621087007461,-0.131110438934185
9901,Westbourne Park,Tottenham Court Road,13,0,51.52098884133861,-0.20088251515821104,51.51621087007461,-0.131110438934185
9902,Westminster,Tottenham Court Road,7,89,51.501401591350096,-0.125002079249726,51.51621087007461,-0.131110438934185
9903,White City,Tottenham Court Road,95,141,51.512232437641494,-0.22463193144813,51.51621087007461,-0.131110438934185
9904,Whitechapel,Tottenham Court Road,2,21,51.5195877855755,-0.0594204851891818,51.51621087007461,-0.131110438934185
9905,Willesden Green,Tottenham Court Road,75,26,51.5493732864318,-0.22240760412448,51.51621087007461,-0.131110438934185
9906,Willesden Junction,Tottenham Court Road,4,0,51.5322339634936,-0.24390914329748298,51.51621087007461,-0.131110438934185
9907,Wimbledon,Tottenham Court Road,14,0,51.4211078449718,-0.206662835920936,51.51621087007461,-0.131110438934185
9908,Wimbledon Park,Tottenham Court Road,28,0,51.43458095262871,-0.199186275276999,51.51621087007461,-0.131110438934185
9909,Wood Green,Tottenham Court Road,39,60,51.597453728312104,-0.109526589468032,51.51621087007461,-0.131110438934185
9910,Woodford,Tottenham Court Road,112,7,51.6072018443785,0.0340562023454831,51.51621087007461,-0.131110438934185
9911,Woodside Park,Tottenham Court Road,192,4,51.61786839986421,-0.185425504725524,51.51621087007461,-0.131110438934185
9912,Acton Town,Tottenham Hale,0,34,51.503071442963495,-0.28030270140601,51.587997778177204,-0.0601878226919314
9913,Angel,Tottenham Hale,0,1,51.53296801568911,-0.10558144894639801,51.587997778177204,-0.0601878226919314
9914,Archway,Tottenham Hale,0,50,51.5654905340774,-0.135121576677549,51.587997778177204,-0.0601878226919314
9915,Arsenal,Tottenham Hale,19,2,51.5585413757193,-0.105499933602789,51.587997778177204,-0.0601878226919314
9916,Baker Street,Tottenham Hale,0,14,51.5231296204391,-0.15690419441262,51.587997778177204,-0.0601878226919314
9917,Blackhorse Road,Tottenham Hale,271,10,51.5857766270677,-0.0396257115532134,51.587997778177204,-0.0601878226919314
9918,Bond Street,Tottenham Hale,0,40,51.51379752478379,-0.14961360982794597,51.587997778177204,-0.0601878226919314
9919,Bow Road,Tottenham Hale,0,43,51.5270418067574,-0.0243595906651091,51.587997778177204,-0.0601878226919314
9920,Brixton,Tottenham Hale,20,0,51.4627368020741,-0.11455209758661801,51.587997778177204,-0.0601878226919314
9921,Caledonian Road,Tottenham Hale,0,65,51.547885441027496,-0.118360861873635,51.587997778177204,-0.0601878226919314
9922,Camden Town,Tottenham Hale,1,155,51.539969352277005,-0.142452381051009,51.587997778177204,-0.0601878226919314
9923,Canada Water,Tottenham Hale,55,0,51.4981684118441,-0.0508071209954049,51.587997778177204,-0.0601878226919314
9924,Canary Wharf,Tottenham Hale,0,6,51.5035784043688,-0.0194668401596637,51.587997778177204,-0.0601878226919314
9925,Chalk Farm,Tottenham Hale,19,77,51.5441490864876,-0.153733070875137,51.587997778177204,-0.0601878226919314
9926,Charing Cross,Tottenham Hale,34,21,51.5083586300048,-0.124802938133095,51.587997778177204,-0.0601878226919314
9927,Clapham Common,Tottenham Hale,19,0,51.461803669852294,-0.13831490249485098,51.587997778177204,-0.0601878226919314
9928,Cockfosters,Tottenham Hale,0,10,51.6520244788699,-0.149916711073587,51.587997778177204,-0.0601878226919314
9929,Colindale,Tottenham Hale,16,40,51.5952305160491,-0.250287543714841,51.587997778177204,-0.0601878226919314
9930,Covent Garden,Tottenham Hale,0,7,51.512760234858206,-0.12450689463272302,51.587997778177204,-0.0601878226919314
9931,East Finchley,Tottenham Hale,10,0,51.5873325447116,-0.164743886020014,51.587997778177204,-0.0601878226919314
9932,East Putney,Tottenham Hale,54,0,51.4588797835326,-0.210998234182405,51.587997778177204,-0.0601878226919314
9933,Embankment,Tottenham Hale,0,178,51.50731249477679,-0.12236733652715699,51.587997778177204,-0.0601878226919314
9934,Euston,Tottenham Hale,29,257,51.52866433052879,-0.133296471846732,51.587997778177204,-0.0601878226919314
9935,Farringdon,Tottenham Hale,0,38,51.5201956882975,-0.10484306195035001,51.587997778177204,-0.0601878226919314
9936,Finchley Road,Tottenham Hale,0,20,51.5470961986729,-0.180050560513333,51.587997778177204,-0.0601878226919314
9937,Finsbury Park,Tottenham Hale,130,165,51.5646354455769,-0.10588148617519001,51.587997778177204,-0.0601878226919314
9938,Gloucester Road,Tottenham Hale,0,2,51.4944995577167,-0.18354355952647697,51.587997778177204,-0.0601878226919314
9939,Golders Green,Tottenham Hale,14,0,51.57221553323521,-0.194834559142163,51.587997778177204,-0.0601878226919314
9940,Goldhawk Road,Tottenham Hale,0,27,51.502076966571295,-0.227404006254784,51.587997778177204,-0.0601878226919314
9941,Great Portland Street,Tottenham Hale,0,8,51.5237887958946,-0.14396142528077602,51.587997778177204,-0.0601878226919314
9942,Green Park,Tottenham Hale,29,223,51.506760484493896,-0.14247757559748198,51.587997778177204,-0.0601878226919314
9943,Gunnersbury,Tottenham Hale,0,19,51.4918634114529,-0.27516413582292604,51.587997778177204,-0.0601878226919314
9944,Hampstead,Tottenham Hale,34,32,51.5565425953294,-0.17801455994679802,51.587997778177204,-0.0601878226919314
9945,Harrow-on-the-Hill,Tottenham Hale,15,1,51.5793881186851,-0.33700151732302597,51.587997778177204,-0.0601878226919314
9946,Heathrow Terminal 5,Tottenham Hale,56,0,51.470025425890505,-0.490647503171403,51.587997778177204,-0.0601878226919314
9947,Hendon Central,Tottenham Hale,29,0,51.583133046747704,-0.226734140088258,51.587997778177204,-0.0601878226919314
9948,Holborn,Tottenham Hale,55,127,51.51723573506929,-0.11984050743238,51.587997778177204,-0.0601878226919314
9949,Holloway Road,Tottenham Hale,13,12,51.5528161033705,-0.11293569695285,51.587997778177204,-0.0601878226919314
9950,Kennington,Tottenham Hale,16,0,51.488662458334105,-0.10507061341036901,51.587997778177204,-0.0601878226919314
9951,Kew Gardens,Tottenham Hale,12,0,51.4767891362521,-0.285381011417179,51.587997778177204,-0.0601878226919314
9952,Knightsbridge,Tottenham Hale,16,102,51.5013548976071,-0.16066448611880801,51.587997778177204,-0.0601878226919314
9953,Ladbroke Grove,Tottenham Hale,0,18,51.5172106734536,-0.210198172458574,51.587997778177204,-0.0601878226919314
9954,Lambeth North,Tottenham Hale,0,9,51.499129945865796,-0.11176826118096302,51.587997778177204,-0.0601878226919314
9955,Leicester Square,Tottenham Hale,6,137,51.5112911816198,-0.128242147580481,51.587997778177204,-0.0601878226919314
9956,Leyton,Tottenham Hale,38,0,51.5581322702431,-0.00646533158243596,51.587997778177204,-0.0601878226919314
9957,Marble Arch,Tottenham Hale,0,33,51.51396549179051,-0.158571216249827,51.587997778177204,-0.0601878226919314
9958,Marylebone,Tottenham Hale,0,2,51.5223966684401,-0.163492563860306,51.587997778177204,-0.0601878226919314
9959,Moorgate,Tottenham Hale,0,20,51.5184371390077,-0.0890176878750945,51.587997778177204,-0.0601878226919314
9960,Morden,Tottenham Hale,2,0,51.402185961613505,-0.19485198172341897,51.587997778177204,-0.0601878226919314
9961,Mornington Crescent,Tottenham Hale,0,3,51.5343622173569,-0.138744349838543,51.587997778177204,-0.0601878226919314
9962,North Acton,Tottenham Hale,0,126,51.5234324274314,-0.259729527847009,51.587997778177204,-0.0601878226919314
9963,North Greenwich,Tottenham Hale,35,44,51.5002551525582,0.00358625912485761,51.587997778177204,-0.0601878226919314
9964,Notting Hill Gate,Tottenham Hale,4,0,51.50937533634539,-0.19592161845508502,51.587997778177204,-0.0601878226919314
9965,Oakwood,Tottenham Hale,18,0,51.6476379604749,-0.131853539818674,51.587997778177204,-0.0601878226919314
9966,Old Street,Tottenham Hale,0,2,51.525581471626,-0.0876229578285339,51.587997778177204,-0.0601878226919314
9967,Oval,Tottenham Hale,12,0,51.4814126004267,-0.11332107586241001,51.587997778177204,-0.0601878226919314
9968,Oxford Circus,Tottenham Hale,75,615,51.5152234024753,-0.140836171281216,51.587997778177204,-0.0601878226919314
9969,Paddington,Tottenham Hale,0,12,51.5153937854761,-0.17573675205718,51.587997778177204,-0.0601878226919314
9970,Perivale,Tottenham Hale,36,0,51.536341821196096,-0.32307042198110697,51.587997778177204,-0.0601878226919314
9971,Piccadilly Circus,Tottenham Hale,0,148,51.5096967485824,-0.133711597193113,51.587997778177204,-0.0601878226919314
9972,Pimlico,Tottenham Hale,4,145,51.4895528621095,-0.13310825841606,51.587997778177204,-0.0601878226919314
9973,Putney Bridge,Tottenham Hale,0,29,51.4678653375334,-0.20936541684838395,51.587997778177204,-0.0601878226919314
9974,Richmond,Tottenham Hale,0,24,51.4632328858425,-0.30173913400666696,51.587997778177204,-0.0601878226919314
9975,Russell Square,Tottenham Hale,23,163,51.523013038091094,-0.12459019776958,51.587997778177204,-0.0601878226919314
9976,Seven Sisters,Tottenham Hale,38,0,51.58336215999121,-0.0724668228194505,51.587997778177204,-0.0601878226919314
9977,Sloane Square,Tottenham Hale,0,60,51.4923597642465,-0.156488857475889,51.587997778177204,-0.0601878226919314
9978,South Kensington,Tottenham Hale,48,50,51.494071365584205,-0.17392302309209898,51.587997778177204,-0.0601878226919314
9979,South Woodford,Tottenham Hale,0,18,51.591552616345396,0.027943078326038998,51.587997778177204,-0.0601878226919314
9980,St. James's Park,Tottenham Hale,0,53,51.49960979443029,-0.133878755377767,51.587997778177204,-0.0601878226919314
9981,Stockwell,Tottenham Hale,42,0,51.4721592557897,-0.122846304228405,51.587997778177204,-0.0601878226919314
9982,Stratford,Tottenham Hale,113,169,51.54169257936171,-0.00375164102765845,51.587997778177204,-0.0601878226919314
9983,Sudbury Hill,Tottenham Hale,0,15,51.5573395592764,-0.336392115131209,51.587997778177204,-0.0601878226919314
9984,Swiss Cottage,Tottenham Hale,0,37,51.5430348466642,-0.17562660443027803,51.587997778177204,-0.0601878226919314
9985,Temple,Tottenham Hale,0,9,51.5110406072706,-0.113725750277665,51.587997778177204,-0.0601878226919314
9986,Upton Park,Tottenham Hale,0,86,51.5366282006416,0.0345418396504738,51.587997778177204,-0.0601878226919314
9987,Vauxhall,Tottenham Hale,20,769,51.485735801715705,-0.123829952856406,51.587997778177204,-0.0601878226919314
9988,Victoria,Tottenham Hale,138,617,51.4964239527317,-0.143920706325316,51.587997778177204,-0.0601878226919314
9989,Walthamstow Central,Tottenham Hale,223,238,51.5830181133671,-0.0199405450269344,51.587997778177204,-0.0601878226919314
9990,Warren Street,Tottenham Hale,44,722,51.5245799886272,-0.138278331644798,51.587997778177204,-0.0601878226919314
